client_id,first_name,last_name,age,gender,email,phone_number,address,city,province,postal_code,employment_status,income_bracket,account_type,account_open_date,avg_monthly_balance,avg_monthly_transactions,total_transaction_volume,loan_products,credit_card_usage_percent,num_overdrafts_last_6_months,missed_payments_last_12_months,online_banking_usage,products_owned,has_investment_account,has_mortgage,mortgage_balance,has_auto_loan,auto_loan_balance
1783,Edwin,Simon,66,Male,tdennis@example.com,(238)374-3968x48436,5691 Phillips Haven Suite 760,Robertsonburgh,North Carolina,27597,Student,$60k–$100k,Savings,2023-03-07,635,48,67131,No,63,0,0,Never,RRSP;Mortgage;Credit Card;TFSA,Yes,Yes,53908,No,0
1784,James,Oliver,32,Other,mmontoya@example.com,716-909-5493,8795 Samantha Crossroad Apt. 699,East Meagan,Montana,09349,Unemployed,$60k–$100k,Joint,2025-01-11,5840,32,55936,No,50,5,2,Daily,Mortgage;TFSA;Credit Card,Yes,Yes,220635,No,0
1785,Karen,Davis,42,Other,barry63@example.net,843-947-5634x798,17369 Johnson Locks,West Karen,Rhode Island,94885,Employed,$60k–$100k,Chequing,2020-12-31,8430,28,19888,Yes,17,5,0,Never,Mortgage;RRSP,No,Yes,444426,No,0
1786,Michelle,Lopez,73,Male,obaker@example.org,975-989-7696,27639 Lance Highway,Port Margaretbury,Massachusetts,78461,Employed,>$100k,Chequing,2021-02-25,2088,57,21885,Yes,94,2,1,Never,Mortgage;Credit Card;TFSA;RRSP,No,No,0,Yes,89632
1787,Joseph,Richardson,53,Male,valerie47@example.net,744.218.1640,63463 Jason Shores,Chadton,Nevada,83253,Retired,$60k–$100k,Joint,2021-08-08,6009,71,24677,Yes,81,4,0,Weekly,TFSA;Mortgage,No,Yes,83789,No,0
1788,Cynthia,Pruitt,43,Other,tony79@example.org,+1-728-297-0610x7402,0867 Bennett Tunnel Apt. 161,Harpermouth,Nevada,00713,Unemployed,$30k–$60k,Chequing,2019-04-13,5444,78,22525,No,48,4,1,Never,TFSA,Yes,No,0,Yes,86709
1789,Sean,Huerta,48,Female,lsummers@example.org,001-283-954-5435,599 Paige Rapid,Crystalburgh,Idaho,79517,Unemployed,$60k–$100k,Joint,2020-05-05,5895,9,95260,Yes,38,5,1,Weekly,TFSA;RRSP,No,Yes,472939,No,0
1790,Samantha,Blackwell,46,Other,hahndaniel@example.org,(802)518-8963,695 David Bridge Apt. 587,Danielleside,Montana,85159,Retired,<$30k,Joint,2018-01-18,1519,37,33209,Yes,22,0,3,Never,Mortgage,Yes,No,0,Yes,72278
1791,Darrell,King,65,Female,jessica24@example.net,435-266-3985,9754 Lisa Union,Port Michaelberg,Wisconsin,33345,Student,<$30k,Business,2022-12-01,2697,92,68845,Yes,33,3,2,Never,Credit Card;RRSP;Mortgage;TFSA,No,Yes,240872,No,0
1792,Dawn,Garcia,18,Female,kevin09@example.net,(977)288-8712,603 Emily Ports,West Frederickview,Mississippi,15343,Employed,<$30k,Savings,2024-11-25,9292,92,47101,Yes,22,3,0,Rarely,RRSP;Credit Card,Yes,No,0,Yes,60870
1793,Eric,Perez,78,Male,bwalker@example.net,(298)496-6784x35665,758 Denise Mews,Lake Amanda,North Carolina,30723,Employed,$30k–$60k,Business,2019-04-22,4839,53,21800,No,68,4,2,Daily,Credit Card,No,No,0,No,0
1794,Connor,Stewart,74,Male,ncampbell@example.net,309.410.6181x94325,142 Andrea Plains,Lake Stevenchester,Tennessee,09006,Student,>$100k,Savings,2024-11-28,1837,11,26204,No,93,5,1,Never,Credit Card;TFSA;RRSP;Mortgage,No,Yes,447980,Yes,28222
1795,Susan,Cruz,20,Other,lindsayhansen@example.net,(388)661-4033x915,703 Christopher Path,Carsonmouth,Utah,29020,Unemployed,<$30k,Savings,2017-01-12,8174,8,88723,No,81,2,1,Daily,Mortgage;Credit Card;TFSA;RRSP,No,No,0,Yes,54378
1796,Jacqueline,Escobar,79,Male,seth35@example.com,5609340051,8580 Bonnie Neck Apt. 169,Heatherport,Kansas,36367,Employed,>$100k,Chequing,2015-10-03,3641,89,62467,No,91,0,3,Daily,Credit Card;Mortgage,No,Yes,132850,No,0
1797,John,Johnson,34,Female,brooke62@example.net,877-404-8201x701,114 Jocelyn Roads,Huntbury,New Mexico,61987,Student,>$100k,Savings,2019-10-12,3796,65,37934,No,68,3,3,Daily,Mortgage;RRSP;Credit Card;TFSA,Yes,No,0,Yes,95196
1798,Christopher,Taylor,41,Female,aaron24@example.net,(967)205-3042,04452 Diaz Corners Apt. 166,Lake Lisaland,Iowa,19849,Employed,$30k–$60k,Savings,2022-10-10,4586,62,57965,No,83,1,3,Rarely,RRSP;TFSA,Yes,No,0,Yes,30193
1799,Samuel,Watkins,49,Other,qhernandez@example.com,001-630-478-5489x619,7811 Bradley Junction Suite 171,Sarahfurt,Florida,58751,Student,$60k–$100k,Joint,2019-02-05,3601,98,1619,No,37,4,2,Weekly,RRSP;Mortgage;Credit Card,Yes,No,0,Yes,65839
1800,Catherine,Williamson,55,Female,jacksonkatherine@example.com,960-278-9713x8275,925 Bennett Roads,Mccarthyburgh,Massachusetts,06082,Retired,<$30k,Chequing,2020-06-29,8157,6,95421,Yes,6,2,2,Weekly,RRSP,Yes,No,0,No,0
1801,Elizabeth,Mccormick,44,Female,richard51@example.net,543.400.7643,3340 Sanchez Crest,North Christopher,Wyoming,66014,Employed,$60k–$100k,Savings,2021-09-01,9778,49,50354,No,43,4,3,Never,RRSP;Mortgage;TFSA;Credit Card,Yes,No,0,No,0
1802,Joseph,Wilkins,32,Other,alexistapia@example.org,001-279-664-4634x8758,4291 Andrew Parks Suite 469,West Laurentown,Connecticut,18415,Employed,<$30k,Business,2016-06-16,7134,46,5595,Yes,83,4,1,Never,Credit Card;TFSA,No,Yes,59973,Yes,21669
1803,Lori,Love,39,Female,sperez@example.org,+1-581-342-4489x3230,2071 Michael Heights,East Jason,Connecticut,92701,Retired,<$30k,Savings,2018-07-05,6113,28,43688,No,31,4,3,Weekly,Credit Card;TFSA;RRSP,No,No,0,No,0
1804,Susan,Hernandez,50,Other,jmartinez@example.net,(964)616-9746x9544,1891 Robert Corner Apt. 102,Forbeschester,Alaska,91305,Student,>$100k,Business,2023-04-01,2854,78,83468,No,77,5,0,Daily,TFSA,Yes,Yes,258807,Yes,9358
1805,Brittany,Jones,24,Male,daniel03@example.org,+1-825-861-9193x678,65288 Harper Rest Apt. 095,Birdmouth,New Mexico,72428,Unemployed,>$100k,Savings,2016-05-14,3629,79,92199,Yes,12,1,3,Daily,Mortgage;Credit Card,Yes,Yes,477034,Yes,79247
1806,Colton,Robinson,57,Male,youngcheryl@example.net,398.324.9254x4972,360 Matthews Junction,Valenciamouth,Arizona,77664,Employed,$30k–$60k,Business,2023-09-07,5574,41,25467,No,89,1,2,Weekly,Credit Card;Mortgage;TFSA;RRSP,Yes,Yes,261608,Yes,77960
1807,Brian,Carrillo,51,Male,vthompson@example.net,920.449.1612x350,8419 James Ridge Apt. 341,Randymouth,New Jersey,10116,Unemployed,<$30k,Joint,2021-04-23,2015,99,30745,Yes,7,5,3,Rarely,RRSP;Mortgage,No,Yes,196410,No,0
1808,Tonya,Mckee,56,Male,karen69@example.net,+1-638-388-4822x48912,7548 Sarah Row Suite 788,Matthewsburgh,Tennessee,16349,Student,$30k–$60k,Chequing,2018-02-28,677,87,47337,No,85,3,3,Never,Credit Card,Yes,No,0,No,0
1809,Mariah,Flores,55,Male,michael27@example.net,001-707-895-2822,3039 Hamilton Skyway,West Sydneyfort,New York,38762,Employed,$60k–$100k,Joint,2019-10-25,9699,55,48614,No,57,2,3,Never,Mortgage;Credit Card;RRSP;TFSA,No,No,0,Yes,45560
1810,Olivia,Stephens,38,Female,zbailey@example.net,001-438-873-3252x1614,247 Salas Forest Apt. 311,North Aimee,Wyoming,02255,Retired,$60k–$100k,Savings,2021-11-13,3899,54,97939,No,49,5,3,Weekly,TFSA,No,Yes,108756,Yes,60288
1811,Kelli,Thompson,62,Female,aaron64@example.net,(465)954-4815,5899 Alexander Haven Apt. 597,New Christinaland,South Carolina,02214,Retired,>$100k,Savings,2023-06-03,7808,49,40735,Yes,30,3,1,Daily,Credit Card;Mortgage,Yes,Yes,296949,Yes,83131
1812,Ryan,Contreras,74,Female,donald64@example.net,+1-294-961-9638x43184,804 Terry Place,North Colleen,Missouri,01416,Employed,$60k–$100k,Savings,2020-04-28,1690,20,84886,Yes,59,0,2,Daily,TFSA;Credit Card,Yes,Yes,392530,No,0
1813,Lorraine,Jones,66,Other,gregorykane@example.com,(567)339-9314x114,2984 Brandon Lake Apt. 642,West Gregoryland,Illinois,22351,Retired,$30k–$60k,Business,2025-01-17,6602,68,29041,No,67,0,2,Never,TFSA;Credit Card;Mortgage;RRSP,No,No,0,No,0
1814,Carlos,Hart,22,Male,justin52@example.org,+1-430-699-8154x67199,125 Timothy Cove Suite 772,New Brianna,Idaho,82168,Retired,>$100k,Business,2022-11-18,3786,9,95042,No,10,0,0,Daily,Mortgage;Credit Card,No,Yes,244816,No,0
1815,Jason,Anderson,74,Female,sara62@example.org,(800)214-6550x49476,42207 Nicholas Cliff Suite 136,Port Alexandriabury,Maryland,57863,Unemployed,<$30k,Business,2019-04-18,825,100,36412,Yes,73,3,0,Never,Mortgage;TFSA;RRSP;Credit Card,Yes,Yes,371005,No,0
1816,Daniel,Stein,22,Male,chickman@example.net,(776)396-9618x4409,17351 Christensen Squares Suite 427,Lake Ryan,Arkansas,68477,Student,<$30k,Chequing,2020-06-05,8465,51,59224,No,62,2,3,Weekly,RRSP,Yes,Yes,176517,No,0
1817,Billy,Krause,70,Male,pattersonsteven@example.net,+1-922-659-7655,70641 Vanessa Curve Suite 968,New Stephenborough,Indiana,51209,Employed,$30k–$60k,Chequing,2022-06-30,5546,60,87943,No,48,5,3,Rarely,TFSA,No,Yes,92120,No,0
1818,Melvin,Vega,37,Other,carolynmoore@example.com,001-270-872-1231x770,494 Williams Turnpike,Davidhaven,Mississippi,36412,Employed,$30k–$60k,Joint,2017-09-05,9255,5,76376,Yes,22,5,0,Never,RRSP;Credit Card;Mortgage;TFSA,No,Yes,96551,Yes,54811
1819,Jared,Stephens,35,Other,duane14@example.net,547.958.5594,04479 Jennifer Radial,Webstertown,Kansas,20870,Unemployed,$30k–$60k,Chequing,2024-09-04,9763,9,61716,Yes,31,2,3,Rarely,TFSA,Yes,Yes,476898,Yes,6404
1820,Carly,Phillips,69,Female,brucebishop@example.org,630-461-5441x5285,832 Brown Mountain Suite 902,South Pennytown,Idaho,72205,Unemployed,<$30k,Savings,2020-05-29,4879,48,12828,Yes,83,3,3,Daily,TFSA;Credit Card;RRSP,Yes,No,0,No,0
1821,Jeremy,Garner,31,Male,joshua81@example.com,001-654-256-8238x73986,41378 Scott Trail Suite 787,Reedfurt,Iowa,63513,Unemployed,$30k–$60k,Chequing,2023-10-04,1987,30,25131,No,38,4,2,Rarely,Credit Card;RRSP;TFSA;Mortgage,Yes,No,0,Yes,87427
1822,Troy,Johnston,39,Female,adrianahenry@example.org,330-422-7318x4476,376 Cassie Pines,Rodriguezfort,Indiana,27061,Employed,$60k–$100k,Savings,2022-10-22,2726,35,64052,No,22,0,2,Daily,RRSP;Credit Card;Mortgage;TFSA,No,Yes,336530,Yes,70033
1823,Larry,Serrano,39,Female,fhughes@example.net,+1-474-847-8838,66564 Johnson Burgs,Joshuachester,Mississippi,59493,Student,$60k–$100k,Business,2015-06-03,7705,40,2248,Yes,30,2,2,Weekly,Mortgage,Yes,Yes,371282,Yes,6873
1824,Vanessa,Walsh,56,Male,pallen@example.net,(602)906-1154x239,322 Hernandez Stravenue Suite 989,Scottville,Hawaii,09826,Unemployed,$60k–$100k,Savings,2019-11-14,8053,65,27131,No,27,0,1,Daily,RRSP;TFSA,Yes,No,0,No,0
1825,Frank,Welch,50,Other,mauricealvarez@example.net,+1-808-214-5436,36925 Jeffrey Expressway Apt. 017,Ericaville,Texas,63728,Unemployed,<$30k,Chequing,2016-03-23,9940,15,24978,No,0,3,0,Rarely,Credit Card;RRSP;TFSA;Mortgage,No,No,0,Yes,5582
1826,Tammy,Armstrong,59,Other,caroline87@example.net,(473)952-6547x69479,063 George Garden,Moralesland,Washington,52841,Retired,>$100k,Joint,2022-11-17,645,18,84089,No,62,3,1,Daily,Mortgage;RRSP;TFSA,Yes,Yes,226889,Yes,78979
1827,Curtis,Woodward,51,Female,lisadelgado@example.com,(636)838-9021x7790,44244 Holland Lane Apt. 386,Deannashire,Arizona,36386,Unemployed,>$100k,Business,2021-10-05,8118,75,97614,No,3,4,2,Never,Mortgage;TFSA;RRSP,No,No,0,No,0
1828,Barbara,Hernandez,26,Female,williskristin@example.org,+1-418-307-2013x2838,7502 Williams Neck,Cristianshire,Alabama,33387,Employed,<$30k,Chequing,2024-04-28,9117,54,85733,No,64,3,2,Rarely,TFSA,Yes,Yes,260237,No,0
1829,Brad,Foster,76,Other,patriciamorrison@example.net,001-813-631-1550x1598,988 Smith Haven Suite 663,Debramouth,Nebraska,73390,Retired,$60k–$100k,Business,2024-11-20,5140,8,10318,No,5,1,1,Daily,RRSP,Yes,No,0,No,0
1830,Peggy,Knox,52,Male,youngashley@example.org,399-554-0023,22261 Ford Hollow Suite 486,Garciaberg,Nebraska,65973,Student,$60k–$100k,Savings,2020-06-29,5439,97,24855,Yes,67,2,3,Daily,TFSA;Credit Card;RRSP;Mortgage,Yes,No,0,No,0
1831,Louis,Smith,59,Female,james73@example.org,9834959934,90343 Derek Villages Apt. 843,Pattersonland,Pennsylvania,81691,Unemployed,$30k–$60k,Chequing,2015-11-13,6280,63,30063,No,85,4,0,Rarely,Mortgage;Credit Card,No,No,0,Yes,13706
1832,Jennifer,White,64,Male,daniellethompson@example.net,(565)901-3894x28764,5403 Bridges Drive Suite 076,Port Joshuaborough,Oklahoma,80758,Employed,>$100k,Chequing,2017-04-13,1280,54,1302,Yes,90,3,1,Rarely,Credit Card,Yes,No,0,No,0
1833,Grant,Peterson,63,Other,hkey@example.net,319.545.1714,833 Gabrielle Forest Suite 663,Port Valerieport,Kentucky,51105,Unemployed,$30k–$60k,Joint,2022-11-28,4698,11,68644,No,0,3,3,Rarely,TFSA,No,Yes,461056,Yes,30712
1834,Becky,Morales,26,Other,keith91@example.com,503.506.9385x1703,33808 Lisa Glens Suite 519,Wangborough,New Mexico,25907,Student,$30k–$60k,Savings,2024-08-16,1705,73,28582,Yes,90,1,2,Weekly,RRSP;Credit Card;Mortgage,Yes,No,0,Yes,24895
1835,Rebecca,Wright,71,Other,parkermary@example.net,827-538-4595,504 Larry Island Suite 348,Thomasfurt,Oklahoma,25432,Employed,<$30k,Chequing,2017-08-14,5432,59,41315,Yes,20,4,0,Daily,TFSA,Yes,Yes,448860,No,0
1836,Terri,Reynolds,44,Male,amber58@example.com,001-977-489-0403x91324,3924 Anna Loaf,Ellisland,New Mexico,15398,Unemployed,$30k–$60k,Business,2015-10-26,2783,38,44223,Yes,66,3,1,Daily,Mortgage;Credit Card,No,Yes,97932,Yes,28950
1837,Kenneth,Taylor,55,Other,anichols@example.net,(495)821-8365,898 Lydia Brook Suite 542,Paulhaven,California,49370,Retired,$30k–$60k,Chequing,2018-02-24,729,73,19012,Yes,29,2,0,Rarely,Credit Card;RRSP;Mortgage;TFSA,Yes,No,0,No,0
1838,Michael,Jenkins,52,Male,stacydiaz@example.net,694.830.9299x0139,37937 Jennifer Flats,Hinesborough,Rhode Island,70214,Unemployed,$30k–$60k,Savings,2023-06-05,2333,92,63306,Yes,100,1,0,Daily,Mortgage;Credit Card;TFSA,Yes,No,0,No,0
1839,Kaitlyn,Williams,69,Other,ramirezlisa@example.com,(216)321-1034x845,418 Vincent Pines,Robertsbury,Montana,87024,Unemployed,>$100k,Business,2022-08-12,2193,20,54495,No,21,4,1,Daily,TFSA,No,No,0,Yes,24707
1840,Matthew,Maxwell,19,Other,mpeterson@example.org,+1-481-736-5362x72426,8743 Collins Loaf Apt. 001,Lake Ashley,South Dakota,06168,Student,$30k–$60k,Joint,2022-03-21,4523,84,17698,Yes,23,2,0,Daily,TFSA;Credit Card;Mortgage;RRSP,Yes,No,0,Yes,91011
1841,Bruce,Whitney,33,Female,keitheverett@example.net,(390)471-1966,28196 Robert Tunnel,North Thomashaven,New Mexico,92373,Student,$30k–$60k,Business,2024-01-26,2825,34,45043,Yes,96,0,2,Daily,Credit Card,No,No,0,Yes,96761
1842,Robert,Jarvis,43,Female,elizabethferguson@example.org,803-590-2865x9583,7694 Carroll Mount,New Amanda,North Carolina,50704,Employed,>$100k,Savings,2022-09-19,7724,99,17750,No,58,3,2,Rarely,RRSP;Credit Card,No,No,0,Yes,10803
1843,Jeffery,Powers,60,Female,stewartbrandon@example.com,(625)706-1536,603 Kayla Burgs Apt. 188,East Stacey,Wisconsin,66363,Retired,<$30k,Savings,2025-03-05,4948,31,5061,No,85,5,2,Rarely,Mortgage,No,No,0,No,0
1844,Sydney,Whitehead,39,Other,natalie61@example.com,001-588-402-1559x678,060 Sawyer Junction,Westmouth,Minnesota,31136,Student,<$30k,Business,2024-09-01,4174,100,70791,No,65,3,0,Weekly,TFSA;RRSP;Mortgage;Credit Card,Yes,Yes,351819,Yes,68987
1845,James,Robinson,35,Female,walkershane@example.net,(795)542-0031x2095,85025 Teresa Springs,Shaunberg,New Hampshire,20177,Retired,<$30k,Savings,2020-08-27,7483,95,35528,No,85,4,2,Rarely,Credit Card;RRSP;Mortgage;TFSA,Yes,No,0,No,0
1846,Jessica,Rodriguez,65,Other,matthewmacias@example.org,710.617.1407x564,44787 Autumn Lake Suite 534,Elizabethstad,New Jersey,14429,Unemployed,$30k–$60k,Savings,2019-04-24,5703,5,64496,Yes,76,2,1,Daily,Mortgage;RRSP,No,Yes,271115,No,0
1847,Oscar,Rodriguez,34,Female,lauren19@example.net,(497)515-6716,3091 Bond Valley Suite 178,Lake Melissastad,Nevada,67150,Employed,>$100k,Joint,2021-10-04,8250,60,86067,No,28,4,1,Rarely,TFSA,Yes,No,0,Yes,65813
1848,Jeffrey,Cannon,59,Female,brookstimothy@example.org,001-616-219-1357x59312,221 Erin Hollow,North Aaronborough,Maryland,85737,Student,$60k–$100k,Business,2024-05-04,7274,7,63442,No,92,2,2,Never,TFSA;Mortgage;Credit Card;RRSP,Yes,Yes,171932,Yes,9759
1849,Preston,Thompson,38,Other,bakerjohn@example.net,236.895.1286,6740 Edwards Tunnel,Meyerfort,Wyoming,88997,Unemployed,<$30k,Business,2015-06-13,7232,98,1974,No,89,0,0,Never,RRSP;Credit Card;Mortgage;TFSA,No,Yes,456630,No,0
1850,April,Miller,43,Other,ayalakristen@example.com,(372)476-7312,49593 Megan Mews Suite 545,Meghanport,Indiana,36929,Retired,<$30k,Joint,2019-03-27,1955,27,97539,No,99,1,1,Weekly,Credit Card;Mortgage;RRSP;TFSA,No,Yes,33552,Yes,10567
1851,Shawn,Rodriguez,65,Other,gonzalesmonica@example.org,886.359.3437,602 Stacy Junctions Apt. 210,Youngland,California,83872,Retired,$30k–$60k,Chequing,2017-10-18,7871,15,50983,Yes,31,5,1,Daily,Credit Card,No,No,0,No,0
1852,Christina,Harris,65,Female,rachel19@example.org,396.244.7688,257 Nunez Ridge,Edwardsville,Kansas,96000,Unemployed,<$30k,Chequing,2015-07-08,6910,10,44127,Yes,66,2,3,Daily,Credit Card;Mortgage,Yes,Yes,45663,Yes,90400
1853,Denise,Harris,78,Female,reginaldwhite@example.com,+1-819-533-8265x0715,2135 King View,South Anthonyshire,Massachusetts,55553,Retired,<$30k,Savings,2022-01-17,8230,58,31580,No,8,4,0,Never,RRSP;Credit Card;TFSA,No,No,0,Yes,85292
1854,Kevin,Harvey,79,Other,iherrera@example.net,913.932.2810,8390 Angela Parkway Apt. 145,Kylefurt,Minnesota,87819,Retired,<$30k,Joint,2015-11-29,2526,71,16125,Yes,19,5,3,Rarely,Credit Card,Yes,Yes,176378,Yes,27058
1855,Timothy,Schmitt,70,Female,travisreyes@example.com,(629)949-3061,5858 Dana Motorway,Rebeccaville,New Hampshire,87109,Unemployed,$60k–$100k,Business,2017-04-27,4401,83,82115,No,97,2,2,Weekly,TFSA;RRSP;Mortgage,Yes,Yes,265386,No,0
1856,Julia,Williams,44,Other,jennacordova@example.org,843.301.7601,50186 Miller Way,Bryanview,Minnesota,33570,Retired,$60k–$100k,Business,2019-01-13,1505,5,1948,Yes,60,5,0,Never,RRSP;TFSA;Mortgage,No,No,0,No,0
1857,Scott,Bowen,37,Female,tinaolsen@example.com,377.272.2630x252,25012 Sawyer Harbors,Mayborough,New York,08012,Unemployed,$60k–$100k,Business,2024-05-19,6344,37,64844,No,30,5,2,Daily,RRSP;Credit Card;Mortgage;TFSA,No,No,0,No,0
1858,Nicholas,Shaw,76,Other,jennifer58@example.org,+1-682-989-2851,97926 Mueller Road,West Christianfort,Utah,16342,Student,<$30k,Savings,2024-07-18,622,58,57533,No,77,4,0,Never,Credit Card,No,No,0,No,0
1859,Laura,Williams,41,Female,collin87@example.com,523-632-3093x328,6412 Burgess Springs Apt. 817,South Nicolebury,New Hampshire,04724,Student,>$100k,Savings,2023-05-21,9047,93,98822,Yes,59,0,3,Daily,TFSA;Mortgage;Credit Card;RRSP,Yes,No,0,Yes,24991
1860,Bruce,Johnson,78,Other,dawnwalker@example.net,001-250-452-5694x314,896 Patricia Junction,Lake Angela,Pennsylvania,17691,Unemployed,<$30k,Chequing,2017-06-18,3878,13,36357,Yes,28,4,0,Weekly,Mortgage;Credit Card;TFSA,No,No,0,Yes,96832
1861,Reginald,Garrison,35,Male,perrykayla@example.net,+1-549-236-1370,5452 Price Village,North Tyler,Utah,88224,Employed,$30k–$60k,Savings,2021-12-26,5354,48,91248,Yes,88,5,2,Daily,Credit Card;TFSA;Mortgage,Yes,Yes,19949,No,0
1862,Eric,Perez,36,Other,david33@example.org,353.779.5104x6106,37074 Jose Burg Suite 918,Joetown,Mississippi,32324,Unemployed,$60k–$100k,Joint,2022-01-17,7456,89,55550,No,94,1,0,Weekly,TFSA;Mortgage;RRSP,Yes,No,0,Yes,47278
1863,Matthew,Jones,18,Female,ashleycarter@example.com,001-649-336-1698x607,33597 Shawn Cliff,Kevinborough,Alabama,87854,Student,<$30k,Chequing,2021-09-03,8938,62,23162,Yes,55,1,1,Weekly,Credit Card;Mortgage,No,Yes,423546,No,0
1864,Stephanie,Smith,68,Female,ofloyd@example.org,622-260-0347x1340,5877 Norton Inlet Suite 833,South Josefort,Kansas,03254,Student,$60k–$100k,Savings,2020-05-24,1565,22,37040,Yes,60,2,1,Daily,RRSP,Yes,No,0,Yes,47197
1865,Darrell,Vargas,30,Other,elizabethbrown@example.org,(328)902-4133x27745,394 Daniel Loaf Apt. 034,Port Gina,Colorado,40515,Employed,<$30k,Savings,2021-10-10,9284,46,85490,Yes,38,5,2,Rarely,RRSP;TFSA;Credit Card,No,No,0,Yes,36869
1866,Michele,Clark,52,Other,morenojeffrey@example.net,(213)740-0935,98805 Thompson Rapids,Mendozaburgh,Nevada,05646,Employed,$30k–$60k,Chequing,2022-01-24,4288,73,52200,Yes,2,2,2,Daily,TFSA;RRSP,Yes,Yes,180584,Yes,92484
1867,Olivia,Mendoza,67,Male,ahicks@example.net,+1-434-293-3944x628,38865 Kim Fork,Leonardton,Hawaii,21021,Employed,>$100k,Joint,2019-01-25,7497,42,20277,No,5,0,1,Never,RRSP;TFSA,Yes,Yes,157823,Yes,40678
1868,Rebecca,Rodriguez,43,Other,higginsronald@example.net,287.306.3674x041,82258 Sellers Forge Suite 167,North Jennifer,New Jersey,81093,Employed,$60k–$100k,Chequing,2016-07-17,4484,7,23931,Yes,13,1,3,Daily,RRSP;TFSA,No,Yes,288458,Yes,31162
1869,Elizabeth,Stark,63,Female,woodsjennifer@example.net,001-394-508-6599x54583,66426 Owens Junction Suite 240,Raychester,Montana,45229,Retired,$30k–$60k,Joint,2024-06-09,3330,21,7969,No,65,4,3,Daily,Credit Card;Mortgage;TFSA;RRSP,Yes,Yes,39058,Yes,45098
1870,Elizabeth,Mills,33,Female,nicholasanderson@example.net,(693)272-1630x70652,502 Cruz Branch Suite 922,West Mariahaven,Iowa,18898,Employed,$30k–$60k,Chequing,2018-08-02,8026,22,20497,No,53,1,0,Daily,Mortgage,Yes,No,0,No,0
1871,Alexander,Cannon,36,Female,hamiltonsarah@example.com,6137237635,225 Ferguson Circles,Davidport,Nebraska,97617,Retired,>$100k,Joint,2019-05-26,6344,60,31994,Yes,1,4,1,Daily,Credit Card;RRSP,Yes,No,0,Yes,9017
1872,Maria,Martinez,58,Female,reedsean@example.com,+1-821-769-2783x5370,63476 Stewart Village,West Kelli,Rhode Island,14901,Employed,$60k–$100k,Business,2022-07-12,8822,49,60227,Yes,2,1,1,Rarely,Mortgage;Credit Card;RRSP;TFSA,No,Yes,424518,Yes,50157
1873,Jeremiah,Garcia,32,Female,cesarlee@example.net,784.335.0314x6170,06069 Bartlett Trace Suite 092,Lake Nicole,Kansas,07966,Student,<$30k,Business,2021-01-03,8483,59,58943,Yes,80,4,3,Weekly,RRSP;Credit Card,No,No,0,Yes,42963
1874,Michael,Lawson,38,Female,laurenrobinson@example.net,+1-295-379-8488,3486 Patrick Coves,Sheilatown,Oregon,30689,Employed,$30k–$60k,Business,2024-08-30,870,59,86297,Yes,51,2,2,Daily,Mortgage;RRSP,No,No,0,No,0
1875,Samantha,Johnson,31,Female,tgonzalez@example.net,(338)640-0277x481,4503 Michael Track Suite 384,Lake Victorburgh,Connecticut,60661,Unemployed,$30k–$60k,Business,2022-11-15,2070,20,21435,Yes,60,2,3,Rarely,Credit Card;TFSA,Yes,No,0,Yes,16610
1876,Sara,Olson,72,Female,jennifer73@example.com,(853)215-7507,15876 Benjamin Court Suite 366,Christianbury,Oregon,68973,Student,<$30k,Chequing,2021-01-30,9914,7,1822,Yes,14,2,2,Never,Mortgage;Credit Card;TFSA;RRSP,Yes,Yes,429391,Yes,34854
1877,Juan,Fox,40,Other,kaitlin09@example.net,503-682-3541,75251 Larry Turnpike,Sherrimouth,Massachusetts,62241,Retired,$30k–$60k,Chequing,2018-11-22,4189,57,18183,Yes,21,0,3,Weekly,Credit Card;Mortgage,No,Yes,481172,No,0
1878,Mark,Hunt,19,Other,ewilson@example.com,932.958.2194x93544,9953 Michele Trace,Port Rhonda,Delaware,27396,Student,>$100k,Joint,2016-03-21,3535,71,72589,No,34,4,3,Weekly,RRSP;Credit Card;TFSA;Mortgage,No,No,0,Yes,57332
1879,Walter,Medina,60,Male,ricardo60@example.com,733.472.7546,92096 Juan Grove Apt. 951,New Kristenstad,Hawaii,65172,Retired,$30k–$60k,Business,2023-01-24,1704,21,27661,Yes,39,0,2,Never,Credit Card;RRSP;Mortgage;TFSA,Yes,No,0,Yes,7873
