client_id,first_name,last_name,age,gender,email,phone_number,address,city,province,postal_code,employment_status,income_bracket,account_type,account_open_date,avg_monthly_balance,avg_monthly_transactions,total_transaction_volume,loan_products,credit_card_usage_percent,num_overdrafts_last_6_months,missed_payments_last_12_months,online_banking_usage,products_owned,has_investment_account,has_mortgage,mortgage_balance,has_auto_loan,auto_loan_balance,age_group
1136,Leslie,Patterson,45,Female,ashley46@example.net,202-477-3749,329 Bauer Light,Gregoryshire,Ontario,79335,Unemployed,<$30k,Chequing,2023-08-29,1695,43,54653,No,48,2,3,Rarely,Credit Card;Mortgage;TFSA;RRSP,Yes,Yes,264567,Yes,10470,45-54
1137,Richard,Lopez,79,Female,rebeccajenkins@example.net,9559785193,5131 Ernest Crossing Apt. 736,West Robertfurt,Quebec,42473,Retired,>$100k,Chequing,2016-06-12,6415,96,94441,Yes,44,0,0,Never,RRSP;Mortgage;TFSA;Credit Card,No,No,0,No,0,55+
1138,Michael,Brown,61,Male,william72@example.com,(547)390-0412x534,562 Martin Curve,East Cory,Ontario,62897,Unemployed,$30k–$60k,Joint,2016-12-22,5401,78,78610,No,92,4,3,Daily,TFSA;Credit Card;Mortgage,Yes,Yes,441685,No,0,55+
1139,Tyler,Webb,19,Male,carterstephanie@example.com,481.956.0214,854 Clarke Points Apt. 133,Lindseyborough,Saskatchewan,75486,Employed,<$30k,Chequing,2015-10-11,5168,59,25283,No,72,2,3,Weekly,Credit Card,No,No,0,Yes,21622,18-24
1140,Dennis,Fisher,78,Female,joshua25@example.org,001-915-575-1060x9943,6883 Collins Stravenue Suite 642,New Josephfurt,Manitoba,26848,Employed,$30k–$60k,Chequing,2024-05-11,8564,26,2808,No,76,2,2,Weekly,Mortgage;TFSA;Credit Card;RRSP,No,Yes,385730,No,0,55+
1141,Theresa,Lara,58,Other,foxjames@example.net,(713)315-1759x11888,529 Daryl Plaza Suite 317,Lake Angela,British Columbia,2794,Retired,<$30k,Savings,2019-03-27,6125,23,73261,No,69,2,0,Daily,RRSP;Mortgage;TFSA;Credit Card,No,Yes,188099,No,0,55+
1142,Joseph,Simmons,32,Other,jefferymoody@example.net,350-403-7621x16874,019 Michael Fields Suite 556,Bradleybury,Ontario,60592,Student,<$30k,Chequing,2016-08-26,4470,94,64032,Yes,54,5,1,Weekly,Mortgage;TFSA;RRSP,Yes,No,0,Yes,6022,25-34
1143,Matthew,Lozano,30,Other,terrilove@example.org,593.867.4230x3426,68496 Garrett Brook,Mendozaberg,Alberta,91842,Student,$60k–$100k,Business,2024-05-27,3849,53,53787,Yes,87,2,3,Rarely,Mortgage,No,Yes,470775,No,0,25-34
1144,Zachary,Bowers,72,Male,fsantiago@example.com,6889137366,07014 Sanchez Greens,Sandersbury,Ontario,55513,Employed,>$100k,Business,2024-11-24,4872,36,37257,Yes,7,4,3,Weekly,Mortgage;RRSP;TFSA,Yes,Yes,391264,No,0,55+
1145,Elizabeth,Singh,70,Female,derekconner@example.com,+1-264-722-7726,28632 Collins Plains,South Grantstad,Ontario,26566,Retired,$30k–$60k,Chequing,2025-02-13,4246,74,39397,No,93,0,2,Weekly,Credit Card,Yes,Yes,366490,No,0,55+
1146,Linda,Landry,32,Other,justin15@example.org,268-579-9202x79307,875 Mora Common Apt. 524,East Susanmouth,Alberta,32309,Retired,$30k–$60k,Joint,2021-11-18,8581,13,1292,No,37,4,2,Rarely,TFSA,No,No,0,Yes,19395,25-34
1147,Kristen,Russell,26,Other,rperez@example.com,720.401.1283x347,4865 Gonzalez Lights Apt. 870,Austinbury,Ontario,52090,Unemployed,$30k–$60k,Chequing,2021-06-14,4292,17,82017,Yes,56,3,2,Daily,TFSA;Mortgage;RRSP;Credit Card,No,Yes,340251,Yes,83001,25-34
1148,Devin,Willis,24,Female,markli@example.net,538.681.3653,59299 Kevin Island,Matthewborough,Alberta,29049,Employed,<$30k,Business,2023-03-03,2288,56,90768,Yes,98,0,3,Never,Credit Card,Yes,Yes,324239,Yes,87211,18-24
1149,Jeffrey,Guzman,80,Female,troymcclain@example.org,4707771883,516 Tran Village,Smithland,Alberta,41650,Unemployed,$60k–$100k,Savings,2020-12-22,9756,34,66856,Yes,73,5,0,Rarely,Credit Card;Mortgage,No,Yes,77543,No,0,55+
1150,Jesse,Scott,32,Female,stevenmatthews@example.net,(575)205-3563,25200 Katie Plaza,Muellermouth,British Columbia,809,Retired,<$30k,Joint,2021-11-06,3543,53,47216,No,88,5,0,Daily,TFSA;Mortgage;Credit Card,Yes,No,0,No,0,25-34
1151,Christopher,Edwards,21,Male,ccoleman@example.com,(691)812-8056x58931,00884 Williams Forest,South Maureen,Alberta,28936,Unemployed,>$100k,Chequing,2022-05-27,7734,5,98095,No,74,3,1,Rarely,Credit Card,Yes,No,0,Yes,22606,18-24
1152,William,Richardson,32,Other,nking@example.net,+1-762-874-2161,31854 Deborah Square,Jeremiahton,Ontario,85501,Retired,$30k–$60k,Savings,2024-06-14,5312,97,47684,Yes,42,2,2,Weekly,RRSP;Credit Card;TFSA,Yes,Yes,29156,Yes,72098,25-34
1153,Tracey,Flores,41,Male,janice34@example.net,2533580547,4940 Clark Neck,South Rachel,Alberta,62168,Retired,<$30k,Chequing,2020-06-08,4425,81,32264,No,23,5,0,Weekly,Credit Card;TFSA,No,Yes,235506,Yes,81945,35-44
1154,Pamela,Crosby,58,Male,audrey23@example.org,001-702-699-1466x8046,30059 Perez Brooks,Patriciaview,Quebec,41624,Employed,$30k–$60k,Chequing,2022-09-01,3097,40,56100,No,10,0,2,Weekly,Mortgage;RRSP;TFSA;Credit Card,No,Yes,40243,Yes,83999,55+
1155,Michael,Hall,40,Other,christopherfields@example.net,704.359.3018x41257,082 Cassidy Passage Apt. 112,Charlesborough,Saskatchewan,57960,Unemployed,$30k–$60k,Chequing,2023-04-13,4239,86,19333,Yes,98,1,0,Daily,Credit Card;Mortgage,Yes,Yes,12874,Yes,38323,35-44
1156,Amanda,Figueroa,39,Male,rileyrobert@example.net,001-700-643-4942x969,963 Vickie Station,West Robertburgh,British Columbia,30024,Unemployed,<$30k,Chequing,2023-07-11,4842,54,22814,No,19,0,2,Rarely,Mortgage,No,No,0,Yes,50614,35-44
1157,Walter,Rodriguez,24,Other,qburton@example.com,616-882-8424x911,11976 Kelly Skyway Apt. 208,Jameston,Quebec,73886,Unemployed,<$30k,Joint,2023-08-30,2798,13,44874,No,48,1,1,Daily,TFSA;Credit Card;RRSP,Yes,No,0,No,0,18-24
1158,James,Watts,27,Other,wendysweeney@example.org,+1-782-739-0518x2240,9687 Reynolds Spur,East Aaron,Quebec,6044,Unemployed,$60k–$100k,Savings,2025-01-25,2516,9,27508,No,63,4,2,Weekly,TFSA;Credit Card,Yes,No,0,No,0,25-34
1159,Christine,Rodriguez,44,Other,sanchezalisha@example.com,792.872.2664,690 Diaz Path Suite 576,New Stephenville,Alberta,39410,Employed,$30k–$60k,Joint,2016-01-28,1977,34,7913,Yes,76,1,1,Weekly,TFSA;Credit Card,No,No,0,Yes,83248,35-44
1160,Tim,Bowman,60,Male,brownleslie@example.net,983.995.8896x8512,48948 Christopher Trafficway Suite 870,East Brandonside,Quebec,8918,Student,>$100k,Business,2019-07-30,7597,23,90217,Yes,19,0,2,Never,Mortgage;RRSP;TFSA,Yes,No,0,Yes,59910,55+
1161,Adrian,King,67,Male,murphyjanice@example.com,001-473-950-3037x42031,926 Robinson Ports,East Laurafurt,Saskatchewan,40450,Retired,$30k–$60k,Chequing,2015-08-02,6288,5,25122,No,33,5,1,Weekly,TFSA;RRSP;Mortgage,No,Yes,260863,No,0,55+
1162,Douglas,Cole,63,Other,leeedward@example.net,285.524.2490x9270,734 Anita Parks Suite 076,Lake Kristiburgh,British Columbia,19988,Retired,$30k–$60k,Savings,2024-04-21,3641,58,20445,Yes,93,1,0,Never,Mortgage;TFSA,Yes,No,0,Yes,68877,55+
1163,Angel,Diaz,29,Male,reginaldlong@example.com,689.913.5751,17728 Jackson Mills,Lake Tinaport,Quebec,55956,Employed,<$30k,Business,2024-01-22,4914,72,61315,No,2,2,3,Rarely,TFSA;Credit Card;Mortgage,No,Yes,76418,No,0,25-34
1164,Taylor,Hester,59,Other,stewartcassandra@example.com,+1-942-214-8086x40529,68617 Nathan Circle,New Dannyhaven,Ontario,77475,Student,$60k–$100k,Savings,2021-02-23,2883,79,93492,Yes,88,2,2,Weekly,Credit Card,Yes,Yes,193136,No,0,55+
1165,Elizabeth,Gill,34,Other,tvaldez@example.com,871-853-3787,42384 Alvarez Spurs,New Paul,Ontario,80411,Retired,$30k–$60k,Savings,2017-05-29,8382,74,99459,No,90,1,1,Rarely,TFSA,Yes,No,0,No,0,25-34
1166,Daniel,Campbell,18,Male,nguyenjames@example.com,+1-892-852-4205x7173,4094 Cynthia Squares Apt. 439,East Rebeccatown,Quebec,36014,Unemployed,$30k–$60k,Chequing,2022-05-01,7710,11,11039,No,60,5,3,Never,RRSP;Mortgage,Yes,Yes,122023,Yes,61622,18-24
1167,Sean,Le,48,Other,alexandria79@example.org,859.809.5837,432 Good Skyway Apt. 990,South Ann,British Columbia,47562,Unemployed,$60k–$100k,Business,2016-02-10,8272,100,52055,No,43,5,0,Daily,Credit Card;RRSP;Mortgage,Yes,Yes,372475,Yes,32431,45-54
1168,Aaron,Lee,34,Other,maria20@example.com,+1-490-612-2728x1146,122 Alexander Roads Suite 278,East Jason,Ontario,63536,Employed,$30k–$60k,Savings,2022-01-26,2432,63,88601,Yes,95,4,3,Weekly,Mortgage;Credit Card;RRSP;TFSA,No,Yes,447207,Yes,87570,25-34
1169,Lindsay,Abbott,34,Male,ethompson@example.com,(299)893-4200x92710,814 Mora Vista Suite 919,West Peter,Ontario,72890,Retired,>$100k,Savings,2024-10-01,6657,84,25500,Yes,92,2,3,Never,Mortgage,No,No,0,No,0,25-34
1170,Jeffrey,Mcdowell,21,Other,bthompson@example.net,(403)418-6884,5661 Cherry Shores,Roberttown,Ontario,73987,Unemployed,$60k–$100k,Joint,2020-02-01,4794,73,69761,No,67,4,3,Rarely,Credit Card;TFSA,No,No,0,Yes,22073,18-24
1171,Stephen,Olson,33,Male,matthew03@example.net,(322)254-9650,64233 Santos Dale,Lake Valerie,Ontario,56375,Employed,$60k–$100k,Chequing,2018-10-14,9855,90,3771,No,29,0,2,Weekly,RRSP,Yes,No,0,No,0,25-34
1172,Michael,Phillips,27,Other,daniellewis@example.com,+1-302-712-2863x1859,197 Sean Divide Apt. 564,West Bryantown,Ontario,76281,Employed,$30k–$60k,Chequing,2023-08-27,3494,69,95856,Yes,43,2,3,Weekly,TFSA;Mortgage;Credit Card;RRSP,Yes,No,0,Yes,88089,25-34
1173,Ian,Warren,25,Other,tstephenson@example.net,+1-945-894-6005,52941 Wilcox Stream Apt. 465,Riveraburgh,British Columbia,2303,Unemployed,<$30k,Chequing,2021-04-03,8922,34,75000,Yes,85,1,0,Rarely,TFSA;Mortgage;Credit Card,No,Yes,87381,Yes,66503,25-34
1174,Jerry,Fisher,66,Other,weberjames@example.org,608.818.9464x67469,09594 Reyes Loaf,East Angela,Ontario,53680,Employed,$60k–$100k,Joint,2019-06-01,8206,10,61021,Yes,72,1,0,Rarely,Mortgage;Credit Card;RRSP;TFSA,No,Yes,89585,No,0,55+
1175,David,Long,64,Other,grosspaul@example.org,+1-414-716-7262,8523 Allison Courts Apt. 661,Deniseville,Quebec,70314,Employed,$30k–$60k,Savings,2019-05-10,9114,83,58961,No,19,2,0,Rarely,RRSP;Mortgage;Credit Card;TFSA,No,No,0,No,0,55+
1176,Brett,Valdez,43,Other,robert76@example.com,(238)949-5933x80046,2423 Barrett Court Suite 430,West Andrew,Ontario,29852,Student,>$100k,Chequing,2020-01-31,7395,37,53100,Yes,74,1,1,Daily,Mortgage;Credit Card,Yes,Yes,155444,No,0,35-44
1177,Joshua,Robinson,34,Female,oliverkimberly@example.net,746-493-9313,884 Francis Forges Apt. 803,East Joville,Ontario,1724,Unemployed,$30k–$60k,Chequing,2021-05-24,9089,11,53235,Yes,8,5,0,Weekly,TFSA;Credit Card,No,No,0,No,0,25-34
1178,Scott,Mcdowell,49,Male,kayla01@example.net,(476)950-1634x45917,35799 Krista Tunnel Suite 621,Port Michaelmouth,Saskatchewan,12306,Unemployed,$60k–$100k,Business,2016-10-22,8091,48,34079,Yes,54,0,3,Never,TFSA;Credit Card;RRSP,Yes,Yes,26365,No,0,45-54
1179,Jonathan,Ortiz,56,Female,kevin26@example.com,4837098150,1583 Jacobs Mountain Suite 631,Reginafort,Quebec,74134,Student,>$100k,Joint,2019-02-17,7563,12,97598,Yes,9,2,0,Never,RRSP;Mortgage;Credit Card;TFSA,No,Yes,295026,No,0,55+
1180,Brian,Schneider,66,Male,pachecocassandra@example.net,635-346-9150,29142 Davis Locks Suite 329,Charlesburgh,Ontario,60560,Employed,$60k–$100k,Chequing,2024-11-20,1923,91,99170,Yes,91,1,1,Daily,Credit Card,Yes,No,0,No,0,55+
1181,Pamela,Yoder,31,Other,thomasandrew@example.org,675.556.1167x185,474 Cameron Mountain,Lake John,Quebec,80614,Student,$30k–$60k,Savings,2023-01-30,8061,53,33237,Yes,57,4,0,Rarely,Mortgage;Credit Card;TFSA,Yes,Yes,105603,No,0,25-34
1182,Amanda,Velasquez,34,Other,craiglopez@example.org,001-591-449-6150x5111,5038 John Isle,Paulmouth,Alberta,34588,Student,>$100k,Joint,2016-11-04,3247,27,1153,No,60,4,2,Daily,Mortgage;TFSA;RRSP;Credit Card,Yes,No,0,Yes,92708,25-34
1183,Jesus,Ayala,61,Female,jerryedwards@example.net,394.749.6659,3944 Perez Orchard Apt. 735,Port Richard,Ontario,39991,Retired,>$100k,Joint,2016-09-29,5045,94,16921,No,79,1,2,Daily,Credit Card;Mortgage,No,No,0,Yes,39687,55+
1184,Jamie,Charles,34,Other,holmesnoah@example.org,(769)557-9258,143 Kennedy Gardens Suite 024,New Christopher,Ontario,95597,Retired,<$30k,Chequing,2021-01-08,5449,46,13825,Yes,75,4,0,Rarely,Credit Card,No,Yes,357520,Yes,28192,25-34
1185,Tracy,Ramirez,29,Other,garciaalexander@example.org,+1-515-233-0549,61703 Anderson Harbor Apt. 072,North Pamelaville,Quebec,33927,Retired,<$30k,Savings,2018-03-06,5919,87,45610,No,38,3,2,Weekly,TFSA,Yes,No,0,No,0,25-34
1186,Michelle,Herrera,45,Other,fieldsfrank@example.net,001-239-580-4025x614,1432 Williams Courts,Robbinsside,Alberta,74454,Employed,>$100k,Savings,2020-05-18,4880,21,87938,No,23,3,2,Rarely,TFSA;Mortgage;Credit Card;RRSP,No,No,0,No,0,45-54
1187,Garrett,Vazquez,54,Other,ariel75@example.org,+1-304-377-3809x582,78063 Horn Bridge,Simmonsport,Ontario,75619,Employed,$30k–$60k,Joint,2022-09-08,9713,86,47383,Yes,33,1,1,Weekly,TFSA;RRSP;Mortgage;Credit Card,Yes,No,0,Yes,61070,45-54
1188,Philip,Coleman,25,Other,zpotts@example.com,327.245.5769x6583,674 Smith Track Apt. 719,North Patricia,Manitoba,13541,Retired,$30k–$60k,Chequing,2017-03-27,3723,48,80412,Yes,78,1,1,Never,RRSP;TFSA,No,No,0,Yes,51050,25-34
1189,Allison,Benitez,54,Male,samuel91@example.org,+1-882-550-8594,255 Jamie Brooks Apt. 404,South Danashire,Ontario,11507,Unemployed,$30k–$60k,Joint,2016-06-25,3661,38,32991,No,41,5,3,Daily,RRSP;TFSA;Credit Card,No,Yes,192955,Yes,28049,45-54
1190,Mallory,Moore,80,Other,john43@example.org,+1-646-649-5873x5362,41562 Myers Roads Apt. 790,Smithside,Alberta,83506,Unemployed,>$100k,Savings,2024-08-05,7548,68,27972,Yes,24,5,0,Never,TFSA;Credit Card;RRSP;Mortgage,Yes,No,0,Yes,39122,55+
1191,Dawn,Walker,20,Other,ijohnson@example.com,(871)993-4193,223 Joseph Street Suite 230,Derekstad,Alberta,40750,Student,$60k–$100k,Savings,2018-05-29,6781,100,4197,No,69,3,3,Daily,RRSP;Credit Card,Yes,No,0,Yes,77008,18-24
1192,Yvonne,Swanson,49,Other,kimberlyrichards@example.com,001-389-907-2797x92685,712 Smith Green,Michellefurt,Ontario,32935,Employed,$60k–$100k,Chequing,2021-01-29,562,70,80507,No,40,3,3,Weekly,Mortgage;TFSA;Credit Card;RRSP,Yes,No,0,Yes,88401,45-54
1193,Mary,Anderson,59,Other,barryjoseph@example.org,+1-957-567-2490x46451,73682 Melvin Place,Port Jamesberg,Ontario,24974,Student,$60k–$100k,Chequing,2020-07-31,4604,56,21992,No,97,2,2,Rarely,RRSP;Mortgage;Credit Card,Yes,No,0,No,0,55+
1194,Kathleen,Phillips,28,Female,crystal34@example.com,810-258-6074,389 Moore Fork Suite 223,Katherinetown,Manitoba,9293,Employed,>$100k,Chequing,2024-07-01,1233,66,31979,Yes,54,3,1,Daily,RRSP;Credit Card,No,Yes,67741,Yes,44612,25-34
1195,Robin,Blackburn,34,Female,kimberlyfitzgerald@example.com,406-863-1757x441,7835 Harper Mews,Ryanbury,British Columbia,73013,Retired,>$100k,Chequing,2020-09-20,8722,13,83561,No,45,1,2,Never,Credit Card;Mortgage;RRSP,Yes,No,0,Yes,57025,25-34
1196,John,Holmes,80,Female,heatherbeard@example.net,+1-210-977-1668x50433,1463 Rhodes Forge,Singhberg,Ontario,59831,Employed,$60k–$100k,Joint,2024-02-14,3037,36,72717,Yes,74,1,3,Weekly,TFSA;Mortgage;Credit Card,Yes,No,0,Yes,99525,55+
1197,Lisa,Singleton,34,Male,vrobinson@example.com,001-500-576-8336x4076,15879 Kelly Fort,Riveraland,Quebec,24891,Student,$60k–$100k,Savings,2016-10-03,8459,10,1923,No,56,2,3,Never,Credit Card;Mortgage;TFSA;RRSP,No,Yes,401699,No,0,25-34
1198,John,Maddox,40,Other,jdonovan@example.net,378-873-9008x49645,84248 James Throughway Suite 120,Port Charlenehaven,British Columbia,55313,Unemployed,<$30k,Chequing,2017-11-15,6465,36,3276,Yes,32,1,1,Rarely,TFSA;RRSP,Yes,Yes,426076,No,0,35-44
1199,Tammy,Hall,24,Male,christopherchung@example.net,250.613.2324x76921,8238 Daniel Island,Olsonberg,Manitoba,98147,Retired,$30k–$60k,Savings,2023-10-31,5674,61,93383,No,12,3,3,Rarely,TFSA,No,Yes,175661,No,0,18-24
1200,Sandra,Guzman,19,Other,chase62@example.com,984.371.5840,6430 Christopher Shore Suite 585,Port Danielleberg,Quebec,89292,Unemployed,$30k–$60k,Chequing,2020-04-13,3398,91,59959,Yes,95,3,2,Weekly,Mortgage;TFSA,Yes,No,0,No,0,18-24
1201,Zachary,Jones,39,Male,melissa73@example.com,(886)739-6568x426,6751 Harris Estate,New Gary,Saskatchewan,65002,Student,$30k–$60k,Chequing,2017-11-18,6958,49,13125,Yes,88,0,3,Weekly,TFSA;Mortgage;Credit Card,No,No,0,No,0,35-44
1202,Christopher,Cobb,80,Female,wendybrown@example.com,+1-683-749-7978x652,26702 Veronica Loop,Hernandezville,Saskatchewan,49361,Unemployed,<$30k,Chequing,2018-08-19,2392,59,95127,No,8,2,2,Weekly,RRSP;Credit Card,Yes,No,0,Yes,9806,55+
1203,Andrew,Perez,51,Male,castanedaraymond@example.org,+1-303-747-7182x426,14563 Joel Manors,Mcclainside,Alberta,50700,Employed,$60k–$100k,Chequing,2023-12-08,6369,49,36761,No,20,1,0,Weekly,Credit Card,No,No,0,Yes,10885,45-54
1204,Justin,Ritter,38,Female,teresa42@example.org,(427)922-9761x8888,8554 Amber Gateway,Alanport,Quebec,53914,Employed,>$100k,Joint,2019-05-04,8727,31,67890,No,97,0,1,Rarely,Credit Card;Mortgage;RRSP,No,No,0,No,0,35-44
1205,Emily,Beasley,20,Male,tomsmith@example.com,001-666-350-9354x282,32952 Alexandria Rapids,West Johnborough,Ontario,83347,Student,<$30k,Chequing,2021-12-03,8373,63,82913,No,11,3,0,Never,Mortgage;RRSP;Credit Card;TFSA,Yes,No,0,Yes,48345,18-24
1206,Alexis,Gonzalez,26,Male,thomas71@example.org,625.331.5035x294,974 Christina Gateway,North Jose,British Columbia,9610,Student,$30k–$60k,Savings,2023-03-10,10000,75,28654,No,57,0,1,Rarely,RRSP,No,No,0,Yes,37990,25-34
1207,David,Li,78,Male,bmclaughlin@example.com,001-387-291-4814x085,74156 Spencer Forge,Amberhaven,British Columbia,56867,Student,>$100k,Joint,2022-09-17,1986,69,49978,Yes,14,2,0,Weekly,RRSP;Credit Card;TFSA,Yes,No,0,Yes,44956,55+
1208,Jacqueline,Martin,44,Other,twallace@example.com,001-759-633-4873x43670,2723 Benjamin Common Suite 681,New Jill,Ontario,9632,Retired,>$100k,Business,2021-10-19,3714,92,53629,Yes,57,0,1,Weekly,Credit Card;TFSA;RRSP,No,No,0,Yes,79011,35-44
1209,Katie,Terry,47,Male,emccarty@example.net,001-452-697-5681,5320 Cook Tunnel,New Coltonborough,Quebec,88077,Retired,>$100k,Chequing,2023-12-20,2915,83,93996,No,38,0,3,Never,Credit Card,Yes,Yes,212762,No,0,45-54
1210,Alexandra,Foster,26,Female,randyhughes@example.com,+1-888-941-1430x500,3804 Lam Ridge,Stephenview,Ontario,41020,Student,$30k–$60k,Chequing,2021-03-29,2054,47,36860,No,33,5,3,Weekly,Mortgage;TFSA;RRSP;Credit Card,No,No,0,No,0,25-34
1211,Margaret,Jones,38,Other,markdecker@example.net,495-697-2205,82842 Lisa Junction Apt. 279,Michaelton,Ontario,26149,Student,>$100k,Savings,2017-04-19,7669,85,62839,No,59,2,2,Daily,TFSA;Credit Card;Mortgage;RRSP,Yes,No,0,No,0,35-44
1212,Amanda,Dougherty,28,Male,tiffanywilliams@example.net,+1-489-936-1528x3669,327 Snow Pike Apt. 022,New Emily,Ontario,85849,Student,<$30k,Chequing,2024-08-15,8743,45,43765,No,84,4,3,Weekly,RRSP;Credit Card;TFSA,No,No,0,Yes,42941,25-34
1213,Kimberly,Gordon,34,Female,derek92@example.org,602.998.8589x35387,42605 Jimenez Cape,Dixonshire,Ontario,32044,Student,$30k–$60k,Chequing,2022-05-28,7707,9,19123,Yes,61,2,2,Weekly,Mortgage;RRSP;Credit Card,No,No,0,Yes,13974,25-34
1214,David,Gibbs,58,Female,matthew88@example.com,(754)669-5787,1322 Jeffery Trafficway,South Nicholas,Ontario,77795,Unemployed,<$30k,Savings,2022-12-11,3790,10,13137,No,68,4,0,Rarely,RRSP;Credit Card;TFSA;Mortgage,No,No,0,Yes,63992,55+
1215,Brian,Weber,26,Male,teresa78@example.com,(661)459-2014,203 Jason Street,Laurenland,Quebec,7769,Student,<$30k,Chequing,2020-10-14,2180,54,6706,Yes,17,3,1,Weekly,Mortgage,No,Yes,488311,No,0,25-34
1216,Karen,Nichols,47,Male,jwilliams@example.com,8148205649,29585 David Station,Davisville,British Columbia,56967,Unemployed,>$100k,Chequing,2024-05-23,9160,46,88605,Yes,32,0,2,Daily,Mortgage;RRSP;Credit Card;TFSA,Yes,No,0,Yes,18911,45-54
1217,Anthony,Watkins,26,Female,eric82@example.org,(263)814-9303x764,12924 Key Union,Lake Karen,Saskatchewan,86194,Unemployed,$30k–$60k,Savings,2023-03-25,6695,20,39676,No,25,0,2,Weekly,Mortgage;TFSA;Credit Card,No,No,0,Yes,44145,25-34
1218,Marcus,Barker,54,Other,parksstephanie@example.com,878-221-6648x6495,0908 Allison Oval Apt. 058,Kristineburgh,Ontario,32241,Student,$30k–$60k,Chequing,2024-08-25,4669,92,63704,No,41,0,0,Weekly,Credit Card;Mortgage;RRSP,No,Yes,393889,Yes,11941,45-54
1219,Jonathan,Brown,41,Female,lori99@example.com,400.238.2636x522,21469 Denise Harbors,Michaelfort,Ontario,4251,Student,$60k–$100k,Savings,2024-11-07,607,100,38728,No,32,3,0,Weekly,Credit Card;RRSP,No,No,0,Yes,66596,35-44
1220,Amber,Guzman,22,Other,ashleyfigueroa@example.com,001-880-543-1191x327,47118 Dustin Hollow Apt. 094,Whitebury,Quebec,31347,Unemployed,>$100k,Joint,2019-11-14,5489,20,16851,Yes,97,3,2,Rarely,Mortgage;RRSP;TFSA,Yes,No,0,No,0,18-24
1221,Kathryn,Daniels,58,Other,thomasdickerson@example.com,(788)816-8659x0183,37887 Kaufman Port Apt. 847,Millerbury,Quebec,20808,Employed,>$100k,Chequing,2016-10-21,6359,92,29616,No,87,3,3,Weekly,TFSA;Mortgage;RRSP,No,Yes,330308,No,0,55+
1222,Sara,Romero,34,Female,wherrera@example.org,+1-998-921-5521x278,060 Schmidt Port Suite 614,Stricklandport,Ontario,77580,Retired,>$100k,Chequing,2016-03-28,4497,16,34139,Yes,84,2,3,Never,TFSA;Credit Card;Mortgage;RRSP,No,Yes,114941,Yes,21781,25-34
1223,Anthony,Williams,37,Other,wilsonmichael@example.org,+1-865-975-1716x0267,512 Lopez Ville Apt. 079,North John,Ontario,45581,Unemployed,$60k–$100k,Chequing,2015-10-07,7667,28,11549,No,46,3,1,Never,RRSP;TFSA;Mortgage;Credit Card,Yes,No,0,Yes,55309,35-44
1224,Ashley,Ross,50,Other,allenmelissa@example.net,001-643-840-3501x432,8046 Kevin Circle,Olsonport,Quebec,61824,Employed,$60k–$100k,Chequing,2017-08-05,2064,37,19440,No,83,5,3,Never,Mortgage;Credit Card;RRSP,Yes,Yes,451313,Yes,76244,45-54
1225,Joseph,Kelley,37,Other,victoria25@example.net,729.718.7857x43711,793 Jacqueline Bridge Apt. 915,Lisatown,Ontario,67527,Student,<$30k,Chequing,2018-12-20,9184,62,73607,Yes,57,5,2,Daily,TFSA;RRSP;Credit Card;Mortgage,No,Yes,488547,No,0,35-44
1226,Gary,Pham,39,Female,johnsonjoshua@example.org,+1-727-724-7994x964,9576 Johnson Port Suite 300,Hancockport,Alberta,56865,Unemployed,$60k–$100k,Chequing,2015-08-04,9069,89,77593,Yes,68,3,0,Never,Credit Card,No,Yes,24295,Yes,7014,35-44
1227,Rachael,Mccann,54,Female,nathanjenkins@example.com,3809554638,84749 Burns Prairie,New Chris,Ontario,55312,Unemployed,>$100k,Chequing,2015-11-17,2948,30,18109,No,32,1,3,Weekly,Credit Card;TFSA,Yes,Yes,124131,Yes,11264,45-54
1228,Mark,Martinez,67,Male,andreachapman@example.com,769-782-8677,2876 Johns Expressway Apt. 899,New Michaelstad,Manitoba,28523,Student,$60k–$100k,Chequing,2016-01-29,2610,26,54204,No,21,3,2,Rarely,RRSP;Mortgage,No,No,0,No,0,55+
1229,Benjamin,Silva,32,Male,norman39@example.com,(322)236-8003x5696,412 Moore Passage Apt. 625,Kimberlyberg,British Columbia,69708,Unemployed,<$30k,Savings,2018-11-26,8523,46,72462,Yes,86,5,3,Rarely,TFSA;Credit Card;Mortgage;RRSP,Yes,No,0,Yes,78048,25-34
