client_id,first_name,last_name,age,gender,email,phone_number,address,city,province,postal_code,employment_status,income_bracket,account_type,account_open_date,avg_monthly_balance,avg_monthly_transactions,total_transaction_volume,loan_products,credit_card_usage_percent,num_overdrafts_last_6_months,missed_payments_last_12_months,online_banking_usage,products_owned,has_investment_account,has_mortgage,mortgage_balance,has_auto_loan,auto_loan_balance
372,Jeffrey,Nelson,41,Other,Smithjoel@Example.Net,001-930-927-5908X0282,2195 Martinez River,West Micheal,Ontario,79689,Employed,$30K–$60K,Chequing,2024-12-16,7563,19,80899,Yes,30,0,3,Rarely,Mortgage;Credit Card,Yes,Yes,32084,Yes,54601
373,Alicia,Whitaker,51,Other,Woodalejandra@Example.Com,001-864-793-2311X16554,928 Garcia Club,Gilmoreside,Ontario,34085,Retired,<$30K,Chequing,2024-12-10,9165,63,64646,No,96,5,0,Daily,Tfsa;Mortgage,No,No,0,Yes,87801
374,Randall,Santos,39,Male,Deborahdiaz@Example.Com,+1-396-872-1490,0976 Ann Key,North Joseph,Manitoba,4555,Employed,$60K–$100K,Savings,2019-06-28,5871,96,45662,Yes,24,2,1,Weekly,Credit Card,Yes,Yes,311057,No,0
375,Adrian,Nichols,23,Male,Kscott@Example.Com,597.494.7377X098,91192 Jacobs Terrace,Michaelberg,Quebec,21233,Employed,>$100K,Chequing,2020-11-23,5437,60,65055,Yes,57,0,2,Rarely,Credit Card,Yes,Yes,66347,No,0
376,Diana,Casey,74,Other,Fflynn@Example.Org,(224)615-5400X595,8037 Reynolds Estates,East Joshua,Alberta,99021,Unemployed,$30K–$60K,Savings,2019-07-08,1607,27,23562,No,85,1,3,Rarely,Rrsp;Mortgage;Credit Card;Tfsa,No,Yes,41796,Yes,48809
377,Clinton,Gomez,50,Male,Julia12@Example.Net,001-579-714-8817,900 Patterson Rue,Hamiltonside,Ontario,50604,Employed,<$30K,Chequing,2024-10-22,5390,73,68905,Yes,71,1,2,Daily,Credit Card;Tfsa,No,Yes,248751,No,0
378,Tina,Chung,55,Female,Mthompson@Example.Net,880.355.8088X356,345 Nunez Course,Lake Sherri,Quebec,87354,Unemployed,<$30K,Business,2024-06-02,6581,14,49386,Yes,98,0,1,Daily,Tfsa;Mortgage,Yes,No,0,No,0
379,Jose,Thomas,28,Other,Steinkim@Example.Org,001-692-848-9931X2887,44133 Michael Circles,Port Johnberg,British Columbia,95803,Student,$60K–$100K,Business,2015-09-13,1357,80,71711,Yes,2,3,3,Rarely,Credit Card;Tfsa;Rrsp,No,Yes,252742,No,0
380,Stephanie,Reynolds,48,Other,Chad98@Example.Com,(224)611-7841X9744,203 Conley Manor,Andrewborough,Quebec,49273,Retired,>$100K,Joint,2019-10-27,4234,44,76617,No,71,2,0,Weekly,Mortgage;Tfsa,No,No,0,No,0
381,Rachel,Norton,44,Female,Thomashumphrey@Example.Com,723-935-7812,40497 Alexander Circle,Angelafort,Quebec,84906,Unemployed,$30K–$60K,Savings,2023-04-03,7701,15,3103,Yes,95,0,3,Weekly,Credit Card,Yes,Yes,56826,No,0
382,Amy,Singh,25,Other,Michael05@Example.Com,(935)869-5664X16285,434 Sherry Gardens,East Mark,Ontario,66986,Retired,>$100K,Savings,2017-06-19,957,9,71262,Yes,1,3,3,Never,Rrsp;Mortgage;Tfsa;Credit Card,Yes,No,0,Yes,8909
383,Rachel,Adkins,31,Other,Samantha37@Example.Net,412.293.2928X6667,4660 Matthew Loaf Suite 836,Lowefort,Manitoba,83279,Unemployed,<$30K,Savings,2024-11-14,5422,8,18285,Yes,49,1,3,Weekly,Credit Card;Tfsa;Mortgage,No,No,0,No,0
384,Rebecca,Mills,26,Female,Ayoung@Example.Com,995.398.2843,350 Perez Village,Amandaberg,Quebec,91306,Retired,$30K–$60K,Savings,2020-08-31,5715,30,26071,No,52,4,0,Rarely,Mortgage;Tfsa;Rrsp;Credit Card,Yes,No,0,Yes,47089
385,Lucas,West,24,Other,Jameshatfield@Example.Net,+1-728-227-5028X77305,58724 Flores Prairie Apt. 425,Moraleston,British Columbia,3201,Student,$30K–$60K,Savings,2024-05-17,7996,86,36429,No,69,4,1,Daily,Credit Card;Tfsa;Rrsp;Mortgage,No,No,0,Yes,90100
386,Aaron,Foster,53,Other,Jessica16@Example.Net,+1-383-553-1907,102 Meyer Pines Suite 200,Sotochester,Quebec,92030,Unemployed,$60K–$100K,Joint,2024-03-12,9014,45,65366,No,55,1,3,Rarely,Rrsp;Credit Card;Mortgage,No,No,0,Yes,22491
387,Richard,Wilson,57,Female,Srodriguez@Example.Org,+1-667-354-5492,97524 Sara Common,Henrychester,British Columbia,61319,Retired,$60K–$100K,Joint,2016-04-22,2745,22,26897,No,11,1,1,Never,Tfsa;Rrsp;Mortgage;Credit Card,Yes,No,0,No,0
388,Jeremiah,Knight,35,Male,Andrewtodd@Example.Com,409-943-3754X733,2185 Philip Station,New Jason,Ontario,44126,Unemployed,$60K–$100K,Chequing,2017-10-29,9479,61,83402,No,10,0,1,Never,Rrsp;Tfsa;Credit Card;Mortgage,No,No,0,Yes,26946
389,Evan,Huynh,29,Other,Xreed@Example.Net,657.359.0083X654,351 Jessica Locks,Shellychester,Ontario,33155,Retired,$60K–$100K,Chequing,2022-12-16,7044,48,59256,Yes,66,1,3,Weekly,Rrsp;Tfsa;Mortgage,Yes,Yes,195236,Yes,46141
390,James,Mccoy,28,Female,Carrie44@Example.Com,800-607-6804,337 Marshall Branch,Port Patrick,Ontario,51624,Employed,$30K–$60K,Chequing,2023-04-03,6405,30,72391,Yes,29,4,0,Never,Mortgage,No,Yes,68144,No,0
391,Johnathan,Moore,43,Female,Stephanie93@Example.Org,001-553-906-4274X7394,7300 Michelle Harbor Apt. 150,West John,Quebec,49346,Employed,>$100K,Chequing,2023-01-30,8192,32,85459,No,72,4,1,Daily,Mortgage,No,No,0,Yes,27236
392,Mary,Henson,38,Other,Valeriezuniga@Example.Com,832-987-4500,12545 Kenneth Union Suite 806,Port Melissa,Quebec,98848,Unemployed,>$100K,Business,2018-01-11,871,40,62720,No,14,4,2,Daily,Mortgage;Tfsa;Rrsp,No,Yes,261778,Yes,55552
393,Angela,Mcdonald,29,Male,Fthomas@Example.Net,603.308.1950,32757 Gordon Views Suite 535,Port Brettfurt,Quebec,3072,Student,>$100K,Joint,2019-05-06,9739,55,82607,Yes,51,5,2,Rarely,Tfsa;Mortgage,No,Yes,415128,No,0
394,Daniel,Vargas,19,Other,Ruth37@Example.Org,867-494-0751X3866,814 Hall Prairie Apt. 016,Lake Williamhaven,Saskatchewan,83595,Student,>$100K,Chequing,2016-08-08,3409,58,7768,Yes,84,1,1,Never,Rrsp;Tfsa;Mortgage;Credit Card,No,Yes,46262,No,0
395,Troy,Osborne,31,Female,Zjames@Example.Com,897.694.6782,2451 Garcia Oval Suite 367,Ellisstad,Alberta,45081,Employed,$60K–$100K,Savings,2018-05-24,3356,81,41561,No,64,1,1,Daily,Rrsp;Credit Card;Mortgage;Tfsa,No,No,0,No,0
396,Madison,Torres,34,Other,Dwalker@Example.Net,(790)223-5261,8133 David Drive,South Jamiefort,Saskatchewan,72939,Unemployed,>$100K,Chequing,2024-01-04,5448,55,63677,Yes,7,1,1,Weekly,Tfsa;Rrsp,No,Yes,16195,No,0
397,Paul,Herrera,53,Female,Jasonedwards@Example.Org,(342)286-6634X1596,1777 Cunningham Fort Suite 765,Garciashire,Quebec,62826,Unemployed,<$30K,Business,2022-05-24,1263,8,18183,No,7,4,1,Never,Mortgage;Rrsp;Tfsa,No,No,0,No,0
398,Robin,Williams,18,Male,Vegachristine@Example.Com,603.433.2762X893,36725 Reynolds Lake Apt. 190,East Caseyberg,Ontario,48140,Retired,<$30K,Chequing,2016-12-01,3303,90,94416,No,49,0,0,Weekly,Rrsp,No,No,0,Yes,63165
399,Laura,Price,39,Female,Burkejoan@Example.Org,701.898.5214X94127,2401 Kevin Via,Victoriaton,Quebec,72841,Student,<$30K,Joint,2019-01-20,7957,87,56873,Yes,66,1,2,Never,Mortgage,No,Yes,346089,No,0
400,Mario,Durham,35,Other,Parkermarc@Example.Org,(686)924-2172X6918,35114 Watson Green Suite 004,West Carlastad,Quebec,94962,Employed,>$100K,Chequing,2019-02-27,8400,58,58347,No,31,5,2,Daily,Tfsa,No,Yes,443329,Yes,50728
401,Deborah,Lee,18,Male,Rbrown@Example.Org,+1-678-473-2682X53263,1703 Jane Trail Apt. 520,East Cory,Quebec,80230,Retired,<$30K,Savings,2017-08-15,6107,72,46912,Yes,58,4,1,Daily,Tfsa,No,No,0,Yes,31294
402,Diana,Hill,34,Other,Stephanie56@Example.Org,580-328-9701X12230,668 Michael Ridge,South Christopher,British Columbia,78818,Unemployed,<$30K,Chequing,2020-01-12,1760,69,36075,Yes,22,1,3,Weekly,Credit Card;Tfsa;Mortgage,Yes,No,0,No,0
403,Bobby,Hicks,26,Female,Sweiss@Example.Com,722-850-2217X12513,729 Clark Junction Apt. 732,Sarahchester,British Columbia,15244,Student,$60K–$100K,Joint,2020-02-24,7157,6,29407,Yes,24,3,1,Weekly,Credit Card;Rrsp;Tfsa;Mortgage,No,No,0,Yes,65318
404,Jonathan,Mitchell,24,Male,Matthewsalexandra@Example.Net,339.493.5701,885 Thomas Walks Apt. 964,Port Tinaview,Alberta,29524,Employed,$30K–$60K,Savings,2023-04-10,774,15,98823,Yes,20,4,0,Rarely,Mortgage,Yes,No,0,Yes,18803
405,Willie,Mccarty,34,Other,Jamesrobinson@Example.Com,+1-966-579-2526,643 Webster Ville Suite 947,Heatherside,Quebec,43523,Retired,<$30K,Joint,2016-07-07,1215,61,53265,Yes,79,0,0,Weekly,Credit Card;Mortgage;Tfsa;Rrsp,Yes,Yes,343871,Yes,85890
406,Andrew,Parks,33,Female,Robert65@Example.Com,723.715.9550,6039 Petty Summit,Reidbury,Ontario,80541,Employed,$60K–$100K,Joint,2024-11-24,7411,24,67691,Yes,21,2,1,Daily,Rrsp,No,No,0,No,0
407,Jennifer,Richardson,28,Male,Craiglarson@Example.Org,(836)617-5934X0464,73106 Hicks River,Jenkinsville,British Columbia,12565,Unemployed,>$100K,Savings,2021-09-14,701,99,78359,No,60,3,3,Daily,Tfsa,Yes,Yes,273226,No,0
408,Kevin,Ray,45,Male,Russellconley@Example.Org,+1-920-212-6397,589 Morales Square Suite 337,South Austinfurt,Quebec,13171,Retired,>$100K,Chequing,2021-01-12,5036,47,74149,Yes,41,2,3,Daily,Mortgage,No,No,0,Yes,53316
409,Michelle,Greer,29,Male,Khicks@Example.Org,001-277-554-8398X42509,1889 Freeman Highway,Lake Ian,Ontario,96304,Retired,>$100K,Chequing,2025-04-13,9740,68,3152,Yes,66,5,0,Never,Credit Card;Mortgage;Rrsp;Tfsa,Yes,Yes,215174,Yes,80907
410,Louis,Bennett,23,Male,Markjohnson@Example.Org,(203)833-3324X6673,526 Michael Divide,Reedville,Ontario,59741,Retired,$60K–$100K,Chequing,2024-03-22,5836,64,62591,Yes,26,2,1,Daily,Credit Card;Mortgage;Tfsa;Rrsp,Yes,No,0,Yes,88634
411,Alexander,Parker,24,Male,Langkenneth@Example.Org,001-348-656-5446,50973 Berry Lodge,Alexismouth,British Columbia,1156,Unemployed,>$100K,Joint,2023-11-25,5063,96,72025,Yes,63,2,3,Rarely,Credit Card;Mortgage;Rrsp,Yes,No,0,Yes,40101
412,Michael,Stephens,59,Female,Egonzalez@Example.Net,428.482.8136,95509 Harrison Oval,South Sharon,New Brunswick,77362,Employed,>$100K,Chequing,2021-11-24,2320,45,96544,No,79,3,0,Never,Credit Card;Tfsa;Mortgage,Yes,Yes,483668,Yes,55819
413,Brandon,Mcdowell,20,Other,Keith21@Example.Org,470.720.1553X571,1595 Davis Parks,Timothyton,Quebec,28104,Unemployed,$60K–$100K,Chequing,2015-08-28,9249,76,66494,Yes,91,5,1,Never,Mortgage,Yes,Yes,225051,Yes,51142
414,Gina,Wang,26,Other,Jennifer85@Example.Org,+1-929-312-4088X569,7287 John Shoal,Santosshire,Quebec,31191,Unemployed,$60K–$100K,Savings,2024-12-20,5348,23,9382,Yes,0,5,0,Rarely,Tfsa,No,No,0,No,0
415,Caitlin,Erickson,35,Female,Davislarry@Example.Org,566-253-1743,13514 Katelyn Views Suite 818,Scottmouth,Quebec,99908,Employed,>$100K,Chequing,2023-08-13,2897,35,19679,No,57,0,0,Rarely,Credit Card;Mortgage;Tfsa,Yes,No,0,No,0
416,Aimee,Rose,28,Other,Daniel86@Example.Com,+1-987-350-1434X374,9691 Chavez Harbors Suite 176,West Davidton,Quebec,83437,Employed,<$30K,Chequing,2016-09-22,3240,23,78778,Yes,1,4,3,Rarely,Tfsa;Mortgage;Rrsp,Yes,No,0,Yes,30733
417,Brandi,Smith,55,Male,Joelgould@Example.Com,(931)489-4746,9562 Edward Parkway,Rachelshire,Quebec,55815,Employed,>$100K,Chequing,2017-08-16,9613,60,38015,Yes,56,4,0,Rarely,Credit Card;Rrsp;Tfsa;Mortgage,Yes,Yes,309917,Yes,37090
418,John,Coleman,54,Male,Brian96@Example.Org,+1-844-707-8429X320,0361 Robert Ranch,West Pamela,New Brunswick,92638,Unemployed,$60K–$100K,Chequing,2021-09-29,5157,76,78323,No,63,0,3,Daily,Tfsa;Mortgage;Credit Card;Rrsp,Yes,Yes,109657,Yes,19689
419,Gina,Carlson,31,Other,Vmartin@Example.Org,9413649371,32965 Larry Points Apt. 435,South Nancystad,Ontario,93855,Employed,$60K–$100K,Chequing,2020-08-17,2167,73,12769,No,41,0,1,Never,Rrsp,No,Yes,359433,No,0
420,Kari,Porter,22,Other,Curtis25@Example.Org,666.817.1820X3382,599 Bailey Green Suite 314,Lake Robert,Quebec,70732,Employed,$30K–$60K,Chequing,2018-01-29,4680,74,39260,No,43,0,2,Never,Rrsp;Credit Card;Tfsa;Mortgage,Yes,No,0,No,0
421,Carol,Wood,37,Female,Leverett@Example.Com,+1-669-285-8797X95820,91813 Bailey Cape,South Courtneyville,Alberta,32222,Employed,$30K–$60K,Chequing,2023-05-09,6672,100,2809,Yes,72,4,1,Rarely,Tfsa;Mortgage;Credit Card;Rrsp,Yes,No,0,Yes,52212
422,Kathleen,Alexander,60,Other,Kristin98@Example.Net,+1-354-610-0728,14969 Michael Prairie Suite 204,North Nataliefurt,Alberta,8257,Retired,>$100K,Chequing,2021-08-21,5961,6,3073,No,37,5,0,Never,Credit Card;Rrsp;Mortgage;Tfsa,No,Yes,195940,Yes,48890
423,John,Watson,28,Female,Jason68@Example.Org,730-247-4544,90139 Ellison Islands Suite 964,Joshuaberg,British Columbia,35522,Retired,<$30K,Chequing,2023-09-25,3467,95,61648,No,43,4,3,Weekly,Credit Card;Rrsp,Yes,Yes,202383,No,0
424,James,Rivas,56,Male,Zrobles@Example.Net,969.735.7586X49986,72758 Sarah Isle Apt. 041,Shawnburgh,Ontario,92914,Employed,>$100K,Chequing,2023-12-21,3601,22,9087,No,41,4,3,Weekly,Mortgage;Credit Card,Yes,No,0,Yes,71969
425,David,Santiago,34,Other,Thomas04@Example.Org,691.914.3596X879,374 Debra Rue Apt. 030,Katherineberg,British Columbia,55518,Unemployed,$30K–$60K,Savings,2022-11-12,5201,54,77531,Yes,29,2,1,Weekly,Rrsp;Credit Card;Mortgage;Tfsa,No,Yes,426474,No,0
426,Laurie,Christian,33,Other,Kharris@Example.Org,282-300-5940X839,83066 Danielle Wells Apt. 671,Port Christopher,Ontario,16509,Student,>$100K,Chequing,2017-12-24,2636,77,81875,No,85,3,0,Daily,Mortgage,Yes,Yes,277826,Yes,95943
427,Chelsea,Perkins,30,Other,Ustout@Example.Net,829-260-6591X211,940 Gillespie Avenue,Lake Austin,Alberta,98023,Student,$30K–$60K,Chequing,2019-03-27,2762,86,87078,No,58,0,3,Rarely,Rrsp;Credit Card;Tfsa;Mortgage,Yes,Yes,309198,No,0
428,Adam,Martin,18,Male,Klindsey@Example.Com,966-287-4137,412 Hoffman Key Apt. 729,Keithfort,Quebec,45701,Unemployed,$30K–$60K,Chequing,2017-10-03,3887,87,62810,Yes,29,2,2,Rarely,Rrsp;Mortgage;Credit Card;Tfsa,Yes,Yes,70861,No,0
429,Ryan,Terry,40,Female,Daniel17@Example.Com,001-908-684-5765,9483 Joann Crossroad,Englishberg,New Brunswick,52895,Employed,>$100K,Savings,2020-08-07,7378,11,80200,Yes,70,5,0,Daily,Credit Card;Mortgage;Tfsa;Rrsp,No,Yes,489605,No,0
430,Martin,Johnson,26,Female,Nicholaslopez@Example.Net,485.779.0880,154 Joseph Fort Apt. 124,Davidborough,Ontario,89743,Unemployed,$30K–$60K,Savings,2021-05-14,3246,33,90421,No,19,2,0,Daily,Tfsa,No,No,0,No,0
431,Teresa,Riley,46,Male,Donna23@Example.Org,001-252-880-9513X7462,2901 Mcfarland Drive,South Stephenview,Quebec,63739,Unemployed,$30K–$60K,Savings,2017-11-05,6508,21,17618,Yes,82,0,0,Rarely,Tfsa,No,No,0,Yes,8867
432,Anthony,Mcdowell,42,Other,Robertdougherty@Example.Net,809-710-8188X29003,388 Franco Landing Apt. 839,South David,Ontario,67827,Unemployed,>$100K,Chequing,2018-03-07,9048,91,87869,No,33,5,1,Never,Credit Card;Rrsp;Mortgage,Yes,No,0,No,0
433,Laura,Fischer,25,Male,Erincole@Example.Com,+1-347-929-0906X0695,3634 Jacob Square,Lake Edwardview,Ontario,31214,Retired,$60K–$100K,Chequing,2023-05-01,6286,43,3176,Yes,4,0,0,Never,Rrsp;Tfsa;Credit Card,No,Yes,280195,Yes,70596
434,Angela,Martinez,34,Other,Scordova@Example.Org,(503)204-4314,5164 Stephen Gateway,North Nancytown,Ontario,22521,Student,$60K–$100K,Savings,2023-03-11,5334,33,36497,Yes,2,4,3,Weekly,Rrsp;Tfsa;Credit Card;Mortgage,Yes,No,0,No,0
435,Cindy,Pitts,43,Female,Qvaughan@Example.Com,800-603-2580X36116,815 Cynthia Courts Suite 716,Port Debrafort,Quebec,97789,Unemployed,$60K–$100K,Joint,2018-10-05,5843,39,78436,No,89,0,3,Rarely,Tfsa;Credit Card;Mortgage,No,No,0,No,0
436,Monica,Stevenson,20,Female,Nschneider@Example.Com,526.389.5561,1255 Christina Ville Suite 243,West Joy,Ontario,67630,Retired,$30K–$60K,Chequing,2019-08-13,4480,15,6897,Yes,22,4,2,Never,Credit Card;Rrsp,Yes,No,0,Yes,75826
437,Amanda,Mcdaniel,24,Female,Christophermiller@Example.Net,(309)958-7849,405 Hogan Shoals Apt. 250,Scottborough,Ontario,18546,Retired,$30K–$60K,Chequing,2019-07-10,2406,42,73698,No,61,3,3,Daily,Credit Card;Mortgage,Yes,No,0,No,0
438,Devin,Mathis,35,Male,Alicia21@Example.Net,001-368-572-0914X4614,4712 Sheila Shoal Suite 134,Adamland,Ontario,79922,Unemployed,$30K–$60K,Chequing,2020-09-15,1518,56,27008,Yes,63,5,2,Never,Rrsp;Tfsa,Yes,No,0,Yes,51746
439,Christopher,Henry,46,Male,Christopher50@Example.Com,(757)221-6487X942,8253 Edwards Loaf Suite 199,West Jacqueline,Alberta,48532,Employed,$60K–$100K,Savings,2024-11-21,6802,79,76082,Yes,88,2,0,Rarely,Rrsp;Mortgage,No,No,0,Yes,73651
440,Patricia,Fisher,35,Male,Qtaylor@Example.Net,390-721-5414X12409,8179 Peter Heights,Thompsonville,Quebec,22790,Retired,$60K–$100K,Chequing,2022-12-01,5938,72,20549,Yes,67,0,3,Daily,Mortgage;Credit Card;Tfsa,Yes,Yes,103592,Yes,30558
441,Jacqueline,Lee,47,Male,Ljones@Example.Net,9618454550,73585 Douglas Viaduct Suite 047,West Sarahfort,Quebec,74184,Student,$30K–$60K,Savings,2021-11-09,2634,91,98053,No,40,0,2,Never,Credit Card;Rrsp,Yes,Yes,240131,Yes,72501
442,Crystal,Little,36,Male,Vpreston@Example.Org,(381)339-2518,520 John Rapids,East Travis,Ontario,847,Unemployed,$30K–$60K,Savings,2024-10-03,8248,39,29283,No,73,0,0,Weekly,Tfsa,Yes,Yes,68223,Yes,92500
443,Katherine,Chambers,79,Other,Kevinjordan@Example.Net,001-269-866-9428,695 Vang Falls Suite 266,North Richardport,British Columbia,80639,Employed,$60K–$100K,Savings,2022-06-05,1007,59,83282,No,52,2,1,Daily,Mortgage,No,Yes,198672,Yes,40024
444,Angela,Barrett,34,Female,Zavalaregina@Example.Org,001-676-336-2308X5098,128 Brown Mountains Suite 624,South Bonnieport,Prince Edward Island,14865,Unemployed,$30K–$60K,Joint,2024-04-13,7756,40,67995,No,18,4,2,Never,Credit Card;Rrsp,Yes,No,0,Yes,29338
445,Natalie,Tran,53,Female,Ronnie64@Example.Org,6843752410,342 Wilcox Hill,North Colleenfort,Alberta,95312,Unemployed,>$100K,Chequing,2016-01-18,5191,20,91457,Yes,80,0,2,Rarely,Credit Card;Tfsa,No,Yes,337930,Yes,47722
446,Mark,Mcdaniel,64,Female,Latoya53@Example.Org,774-534-5057,0099 Davidson Mount Suite 138,Flemingland,Quebec,96241,Student,<$30K,Chequing,2017-07-02,8899,39,33294,No,56,3,3,Rarely,Rrsp;Credit Card;Mortgage;Tfsa,No,Yes,219357,Yes,9816
447,Heather,Smith,44,Female,Smithdorothy@Example.Org,847-269-8826X6511,92479 Webb Isle,Lake Alexis,Ontario,82232,Retired,>$100K,Chequing,2022-04-16,9149,51,74466,Yes,10,2,1,Never,Credit Card,Yes,Yes,278467,Yes,86564
448,Steven,Duke,30,Male,Murphychristine@Example.Net,001-456-531-5007X55963,254 Tiffany Track,Port Elizabethton,Quebec,4849,Unemployed,$60K–$100K,Chequing,2021-08-01,3964,99,43131,No,43,5,2,Daily,Credit Card;Tfsa;Mortgage;Rrsp,Yes,No,0,No,0
449,Cindy,Campbell,42,Female,Nathan17@Example.Org,364-714-8066X382,61781 Tiffany Land,Ericaside,Ontario,76402,Unemployed,<$30K,Savings,2025-04-21,6856,48,26737,No,79,0,1,Daily,Tfsa;Mortgage,Yes,Yes,57306,Yes,70875
450,Rebecca,Robertson,30,Female,Glevy@Example.Net,+1-650-402-1528X0082,817 Stephanie Points Apt. 460,Lawsonfort,Ontario,63349,Employed,>$100K,Savings,2021-12-10,832,27,97140,Yes,60,4,3,Never,Credit Card;Tfsa;Rrsp,No,No,0,Yes,40861
451,James,Olsen,64,Male,Jessica99@Example.Org,001-848-678-6113,72068 Sean Corners,Kennethstad,British Columbia,43581,Student,<$30K,Savings,2015-10-26,5014,35,61717,Yes,80,2,0,Rarely,Mortgage;Credit Card;Rrsp,Yes,Yes,220921,Yes,86621
452,Thomas,Cohen,76,Female,Rodriguezjeffery@Example.Com,830-520-0868,179 Russell Shores,Jeffreyhaven,Ontario,9010,Retired,$30K–$60K,Chequing,2020-05-06,5995,35,88435,No,90,0,1,Rarely,Tfsa;Mortgage;Credit Card,No,No,0,Yes,95232
453,Laura,Stewart,24,Female,Lrogers@Example.Org,(578)824-1264X955,18381 Brown Dale Apt. 204,Lake Charlesview,Quebec,58669,Retired,<$30K,Chequing,2016-02-27,4400,22,2754,Yes,32,2,0,Weekly,Tfsa;Mortgage,Yes,Yes,326287,Yes,39429
454,John,Gomez,18,Other,Lisaporter@Example.Com,780-531-9438,800 Henderson Turnpike,Fosterland,British Columbia,27962,Unemployed,>$100K,Savings,2016-11-06,5038,98,80882,Yes,70,4,3,Rarely,Rrsp;Credit Card;Tfsa,No,No,0,Yes,59008
455,Corey,Murphy,43,Female,Donnaowens@Example.Net,295-266-1961X67707,723 Holt Garden,Taylorview,Quebec,66632,Student,<$30K,Savings,2023-03-16,8727,91,75099,No,13,2,0,Daily,Mortgage;Rrsp;Credit Card;Tfsa,Yes,Yes,404654,Yes,37073
456,Colleen,Garcia,61,Other,Lisahernandez@Example.Org,262.696.0852,180 Thomas Brook Apt. 908,Meyerbury,Nova Scotia,72318,Unemployed,<$30K,Savings,2021-02-04,8522,80,98561,Yes,62,1,2,Rarely,Tfsa,Yes,Yes,299676,Yes,28143
457,Lisa,Walker,54,Female,Uwilcox@Example.Com,(398)708-7041,21927 Rachel Stravenue,East Daniel,British Columbia,58177,Retired,<$30K,Chequing,2019-11-03,6044,29,67484,No,2,4,1,Weekly,Credit Card,No,Yes,106949,Yes,65485
458,Rachel,Shelton,20,Female,Coopercynthia@Example.Net,264.886.5692X9659,203 Christina Hollow Suite 734,Jameshaven,Ontario,34472,Unemployed,>$100K,Savings,2019-11-24,8395,26,55580,Yes,79,4,1,Rarely,Mortgage;Credit Card;Rrsp,No,Yes,336557,Yes,25685
459,Joseph,Meza,33,Female,Michellesanders@Example.Com,+1-272-632-2791X95348,82323 Robert Cliff Apt. 113,Port Kristenfurt,Ontario,30434,Unemployed,$60K–$100K,Chequing,2015-12-21,5281,10,54103,No,43,2,1,Weekly,Rrsp;Tfsa;Mortgage,No,No,0,Yes,19997
460,George,Adams,34,Male,Udiaz@Example.Com,001-996-690-2675X94001,35340 Santos Wells Apt. 116,Port Michellefurt,Ontario,85508,Employed,<$30K,Savings,2022-03-02,5333,93,68417,No,24,1,0,Never,Credit Card;Tfsa;Mortgage;Rrsp,Yes,Yes,222860,Yes,79122
461,Matthew,Padilla,38,Female,Sarah51@Example.Com,923.564.8316,95567 Bass Locks Apt. 241,Ryanmouth,Ontario,42336,Student,<$30K,Chequing,2018-07-25,4749,51,98522,No,17,0,0,Daily,Tfsa,No,Yes,332840,No,0
462,James,Price,54,Female,John53@Example.Org,(217)710-6521,761 Cook Views Apt. 323,West Elizabethton,British Columbia,10650,Student,>$100K,Business,2017-04-18,5424,73,77176,No,59,4,2,Weekly,Tfsa;Credit Card;Mortgage,Yes,No,0,Yes,66109
463,Raymond,Davis,64,Other,Msanders@Example.Com,(370)663-2094X544,8137 Angelica Passage Suite 986,Christianborough,Quebec,74324,Unemployed,$60K–$100K,Chequing,2025-03-30,6239,44,1727,Yes,97,1,3,Never,Rrsp;Tfsa;Mortgage,Yes,Yes,138927,No,0
464,Adam,Thornton,39,Female,Curtismartinez@Example.Net,8034428310,64136 Dennis Lights Apt. 395,Port Jerrytown,British Columbia,46736,Unemployed,$60K–$100K,Chequing,2024-05-07,4335,7,87379,Yes,93,5,1,Never,Mortgage;Credit Card,No,No,0,Yes,22374
465,Leah,Johnson,27,Female,Xstephens@Example.Com,803-702-9310,3706 Kevin Landing Apt. 993,Lindseybury,Ontario,49641,Retired,>$100K,Savings,2024-01-14,5589,31,64541,Yes,15,1,0,Rarely,Tfsa,No,No,0,Yes,96202
466,Robert,Jones,53,Female,Connie22@Example.Com,(849)812-6838X359,698 Edward Walk Suite 633,Port Kimberlyside,Quebec,91380,Student,>$100K,Chequing,2023-02-28,8383,34,60711,Yes,56,1,1,Rarely,Tfsa,No,Yes,491567,Yes,97223
467,Kevin,Bridges,44,Female,Svaldez@Example.Com,997.656.6207X3832,26794 Glover Mountains Suite 738,East Michelleport,Ontario,24250,Retired,$30K–$60K,Chequing,2016-12-26,7416,57,49522,Yes,43,3,3,Daily,Rrsp,Yes,No,0,Yes,33354
468,David,Goodwin,54,Other,Julia33@Example.Org,001-789-816-9494X28613,9879 Sara Avenue Apt. 831,Kochside,Ontario,79462,Retired,<$30K,Joint,2025-01-11,1572,24,87327,Yes,83,1,1,Rarely,Rrsp,No,No,0,Yes,80254
469,Ronald,Rivera,18,Male,Nathanielsmith@Example.Net,2096801411,46103 Baker Glens,Shannonborough,Ontario,17604,Student,$60K–$100K,Joint,2023-05-12,5259,42,78653,No,39,2,0,Never,Rrsp;Tfsa;Mortgage,No,No,0,No,0
470,Amber,Mccall,58,Female,Michelle47@Example.Com,+1-724-473-0782X962,2075 Joseph Lakes,West Randall,British Columbia,13869,Employed,>$100K,Joint,2015-10-22,523,44,72844,Yes,27,2,0,Daily,Tfsa;Credit Card,No,No,0,No,0
